              U       eps         D  N_bath        e_1       e_2        e_3       V_1       V_2       V_3
5027   7.665464  0.149618  3.851407       3  -2.395350 -2.016518   5.307463  0.950823  0.908833  0.849612
5028   2.559269 -0.445788  2.086808       3  -2.150543 -1.180939   2.023072  0.636753  0.557394  0.782535
5029   7.812814 -0.206954  5.700256       3  -7.242423  1.967623   4.158089  1.039063  1.126698  1.131281
5030   1.519712  0.122185  2.511963       3  -1.418899 -0.930534   3.605026  0.858034  0.674967  0.638251
5031   7.090710  0.946114  5.937535       3  -5.691829 -2.331581   6.183240  1.083999  1.051728  1.224241
5032   7.594597 -0.162911  4.410078       3  -4.908690 -3.715533   3.911466  0.765864  0.872655  1.208085
5033   1.329610  0.794654  6.169823       3  -6.241560 -1.503502   6.098085  1.192845  0.917168  1.289866
5034   5.750809 -0.173785  3.114116       3  -3.743814  0.482758   2.484419  0.749629  0.843883  0.841680
5035   4.957604 -0.682933  5.763537       3  -5.128609 -1.012686   6.398465  1.192014  0.978669  1.135998
5036   1.385237  0.257084  3.634589       3  -2.200460  0.333830   5.068717  1.041929  0.900172  0.646472
5037   2.927740  0.485614  5.189925       3  -7.208025  3.076640   3.171826  1.000097  1.014011  1.129423
5038   7.899508  0.161797  7.583208       3  -7.154114  6.873805   8.012301  1.572566  1.015628  1.150285
5039   1.750457 -0.578495  5.754334       3  -5.084098 -4.013216   6.424570  0.930526  1.140219  1.223660
5040   4.985220 -0.642784  5.351074       3  -5.669100 -3.136604   5.033048  0.920027  0.994913  1.253115
5041   1.879681 -0.852967  2.921004       3  -2.875133  1.119330   2.966874  0.845951  0.850483  0.648547
5042   4.325030  0.927227  4.104049       3  -4.342355 -0.466895   3.865743  0.935518  0.820445  1.031696
5043   2.528218 -0.656950  2.360567       3  -1.852146  0.635435   2.868987  0.855196  0.620015  0.622097
5044   6.581732 -0.194308  5.527280       3  -4.932803 -3.105910   6.121758  1.144128  0.875336  1.201472
5045   4.881331 -0.460690  3.884252       3  -3.344149  2.622045   4.424355  1.118623  0.822628  0.738078
5046   2.902337  0.195329  4.331693       3  -6.001443  1.720672   2.661944  0.869174  0.919492  1.075505
5047   3.584330  0.492952  2.844729       3  -3.607603  1.253814   2.081854  0.744238  0.864554  0.713909
5048   3.111361  0.318251  4.821731       3  -7.167293  2.286339   2.476168  0.876624  1.000889  1.139896
5049   7.335610  0.342400  5.132795       3  -4.427277  0.785837   5.838313  1.108363  1.131316  0.871375
5050   6.751287 -0.891116  5.249874       3  -5.711084  1.096075   4.788663  0.978738  1.269016  0.879685
5051   6.550137  0.083393  4.699509       3  -4.243707  2.072082   5.155312  1.167279  0.921315  0.883424
5052   5.204079 -0.133591  4.127194       3  -3.113862 -1.831848   5.140527  0.919447  0.967637  0.919647
5053   1.470704 -0.367291  4.506867       3  -4.143018 -1.452960   4.870716  1.067636  0.764981  1.069634
5054   4.188872  0.547770  5.951161       3  -5.699088 -4.096447   6.203235  0.868178  1.187762  1.274408
5055   5.248407 -0.306869  3.112704       3  -3.814886  1.223771   2.410521  0.825719  0.669636  0.922705
5056   5.787175  0.467338  3.556761       3  -2.279556 -0.347479   4.833966  1.075677  0.723822  0.763744
5057   3.140931 -0.701579  2.727684       3  -2.418146  0.789217   3.037222  0.824171  0.835309  0.599582
5058   2.064802  0.630425  3.635881       3  -2.648375 -0.531232   4.623387  0.936454  0.915966  0.773779
5059   2.798445  0.605906  5.620566       3  -7.501752  2.012469   3.739380  1.013207  1.032248  1.219031
5060   2.992765  0.876297  3.590151       3  -3.668025 -1.838114   3.512277  0.725254  0.891332  0.982393
5061   3.412110  0.213941  3.191022       3  -3.341752  0.774309   3.040293  0.892412  0.694705  0.867440
5062   7.783672  0.472282  4.456870       3  -4.645624 -0.481275   4.268117  1.041212  0.717714  1.112698
5063   3.710574 -0.674561  4.533867       3  -3.897871 -1.971666   5.169863  1.037152  0.850680  1.042597
5064   7.039916  0.820911  3.063538       3  -4.300222 -0.018023   1.826854  0.627877  0.788650  0.966494
5065   5.715487  0.409527  7.379871       3  -9.823291  3.226580   4.936452  1.178257  1.256958  1.315272
5066   4.833394  0.242192  3.777091       3  -3.816497 -2.991237   3.737686  0.844883  0.730947  1.075389
5067   6.250423 -0.699189  5.828956       3  -7.601502  2.100248   4.056410  1.052061  1.048199  1.226896
5068   6.151025  0.738324  5.479573       3  -5.302757 -0.434154   5.656389  0.910028  1.322721  0.954287
5069   6.092902  0.846555  6.741282       3  -7.438528  1.213981   6.044035  1.135166  1.331653  1.108933
5070   1.096498 -0.020566  7.105558       3  -4.320699 -3.307559   9.890418  1.342990  1.203251  1.127876
5071   6.436014  0.206887  3.121647       3  -2.889162  1.371304   3.354132  0.963075  0.664271  0.786469
5072   3.807483  0.058470  3.517133       3  -2.278959 -2.097203   4.755306  0.845420  0.905603  0.839181
5073   5.102041 -0.079507  6.647225       3  -5.898776  2.083891   7.395674  1.290791  1.312204  0.918550
5074   1.988043 -0.285675  5.048028       3  -4.129959 -1.544155   5.966097  1.103453  0.957124  1.039220
5075   2.174415  0.252067  5.372922       3  -4.894494 -1.752020   5.851350  1.165432  0.844241  1.161695
5076   3.418589 -0.162310  7.868691       3  -6.577638 -0.632001   9.159744  1.304286  1.397109  1.164598
5077   5.455947 -0.260974  6.263970       3  -6.359742  0.622956   6.168199  1.089344  1.324689  1.022886
5078   7.217039  0.950252  4.625572       3  -5.844658  2.336256   3.406486  0.962686  1.167004  0.809980
5079   5.515828 -0.749491  6.700679       3  -9.366812  2.702124   4.034546  1.054536  1.316006  1.192421
5080   3.063387 -0.174629  2.390154       3  -2.359070 -0.162517   2.421238  0.713028  0.696622  0.726587
5081   3.880836 -0.996431  6.890798       3  -5.809340  2.562951   7.972257  1.344002  1.364989  0.846926
5082   7.010061 -0.807980  2.691838       3  -1.973125  0.039291   3.410550  0.868100  0.728151  0.655649
5083   2.169654  0.059703  4.976438       3  -5.803312  3.702132   4.149564  1.133953  0.882331  1.050591
5084   6.081244 -0.572879  7.239854       3  -7.511806  3.323915   6.967902  1.329647  1.337191  1.026155
5085   4.286239 -0.745155  4.696896       3  -4.174087 -2.208108   5.219706  1.047894  0.844110  1.086063
5086   3.336106 -0.202439  4.676918       3  -6.046687  3.134533   3.307149  1.016807  1.009402  0.961577
5087   4.198962 -0.049926  7.174483       3  -5.435098 -0.734204   8.913869  1.261541  1.361222  1.059719
5088   2.578743  0.775616  7.000971       3  -7.576180 -1.494166   6.425762  1.029853  1.319485  1.286592
5089   1.137200  0.282307  4.226754       3  -3.629678  3.261020   4.823830  1.184633  0.845364  0.756861
5090   4.639568  0.916724  2.493534       3  -2.099507  0.869690   2.887561  0.892560  0.550177  0.698624
5091   6.231590  0.341678  3.029868       3  -3.940091  1.786251   2.119644  0.800481  0.785354  0.819343
5092   7.008060 -0.224569  7.179254       3  -4.871640 -2.225503   9.486867  1.294345  1.283814  1.116668
5093   6.972546  0.765092  5.082340       3  -6.532183  2.587574   3.632497  1.005406  1.189367  0.900046
5094   6.763020 -0.192447  7.203923       3  -8.293756  0.372255   6.114090  1.005308  1.532156  1.108157
5095   5.247749  0.003999  2.254782       3  -2.730257  0.550061   1.779306  0.606914  0.852332  0.583630
5096   1.902823 -0.338366  2.093224       3  -3.145634  0.716232   1.040814  0.551298  0.594173  0.821959
5097   2.210308 -0.159310  2.075207       3  -2.146153 -1.107397   2.004261  0.614961  0.588666  0.772278
5098   3.869560  0.363857  6.050051       3  -3.850568 -0.977404   8.249533  1.150055  1.307329  0.905454
5099   6.099418  0.819503  6.488263       3 -10.394722  2.559147   2.581803  0.905280  1.143238  1.415638
5100   6.337704 -0.872829  6.375670       3  -8.294164  0.267453   4.457175  0.957586  1.235796  1.270714
5101   2.361346 -0.516508  5.924559       3  -4.013742 -3.395426   7.835375  1.175508  1.083279  1.102895
5102   5.599846  0.720992  3.415759       3  -4.785814  0.394736   2.045705  0.638945  1.002580  0.872424
5103   6.336593  0.307194  4.940540       3  -5.818647  0.932386   4.062434  0.892716  1.251532  0.884291
5104   1.493036  0.960188  6.709763       3  -8.149331  0.689416   5.270195  1.135465  1.066519  1.358243
5105   1.280931 -0.841041  5.620920       3  -7.478378  2.192592   3.763462  1.014344  1.099920  1.157442
5106   6.155752 -0.565573  6.928427       3  -5.245373 -2.142168   8.611482  1.380849  1.036897  1.195356
5107   3.782729  0.071118  3.080326       3  -3.371888  1.613819   2.788763  0.867033  0.844276  0.704590
5108   6.212736 -0.093429  6.209652       3  -5.251301 -0.160185   7.168003  1.004349  1.468766  0.887241
5109   3.927553  0.543428  7.713989       3  -7.357418  7.847710   8.070559  1.597958  1.034824  1.134261
5110   7.561178 -0.850627  6.391409       3  -7.802582  1.809698   4.980236  1.062877  1.355237  1.050011
5111   5.301108  0.860013  5.013307       3  -6.043421 -0.567823   3.983193  0.870521  1.060091  1.144539
5112   7.843292  0.628858  3.027854       3  -2.031351 -0.921474   4.024357  0.947208  0.685502  0.748648
5113   1.042778 -0.391433  3.118120       3  -2.927006 -0.836971   3.309233  0.736040  0.877211  0.820855
5114   4.929079 -0.227916  6.698203       3  -9.995140  1.747710   3.401266  0.926803  1.346202  1.262134
5115   5.682921  0.655282  3.159343       3  -2.590429 -0.015684   3.728257  0.920676  0.756503  0.768999
5116   7.745261 -0.710666  6.972359       3  -9.189106  1.424213   4.755612  1.003923  1.455199  1.145982
5117   5.812938  0.493315  7.408333       3  -9.305587  5.261539   5.511078  1.311008  1.451613  0.943593
5118   5.954458  0.876275  4.241050       3  -2.496391 -1.351329   5.985708  1.090980  0.909215  0.826455
5119   4.548164 -0.917918  2.108924       3  -1.620809 -0.779511   2.597038  0.649661  0.710925  0.644289
5120   1.063711 -0.238969  7.861327       3  -8.550472  5.224999   7.172181  1.439275  1.306706  1.107106
5121   1.295236  0.287377  2.210511       3  -1.960144  1.339257   2.460878  0.813961  0.690004  0.518282
5122   7.916171  0.394339  6.596460       3  -8.727992  2.725658   4.464928  1.081487  1.381515  1.058885
5123   3.057096 -0.537023  7.159232       3  -6.375050 -0.540276   7.943414  1.128427  1.455453  1.079822
5124   6.418301  0.645394  2.745687       3  -3.421559  0.692620   2.069816  0.725909  0.725212  0.833717
5125   4.874114 -0.495859  6.053669       3  -8.047474  1.501473   4.059864  0.981498  1.247699  1.154900
5126   4.430617  0.815803  4.987032       3  -6.101710  0.590496   3.872353  0.856873  1.230709  0.962272
5127   7.243993  0.964741  7.595862       3 -11.434801  3.717636   3.756924  1.090539  1.596495  1.047667
5128   7.525233 -0.651591  2.710540       3  -3.734348 -0.147941   1.686732  0.587685  0.752285  0.902373
5129   1.932201 -0.132349  5.300887       3  -5.259698 -0.220027   5.342075  1.166503  0.804678  1.168937
5130   7.837128  0.902808  6.781654       3  -9.158940  0.514638   4.404368  0.922920  1.385072  1.243836
5131   7.372136  0.428454  4.778627       3  -4.469703  4.191547   5.087551  1.241452  0.913391  0.816507
5132   7.317568  0.158769  4.950882       3  -3.993591  0.144073   5.908172  1.059793  1.140703  0.852915
5133   6.322227  0.112915  7.941451       3  -5.624065 -1.880140  10.258838  1.297079  1.439212  1.141026
5134   3.071109 -0.448061  7.561336       3  -8.635704  0.334470   6.486967  1.162492  1.324277  1.307133
5135   2.911196  0.195181  5.071421       3  -5.752874  0.423783   4.389968  1.014029  0.971572  1.120875
5136   5.519431 -0.227386  2.909840       3  -3.123060  1.997610   2.696620  0.901525  0.616248  0.812375
5137   1.127527  0.545059  7.181367       3  -7.211118 -1.106898   7.151615  1.211092  1.186660  1.302650
5138   3.008148  0.651024  3.847540       3  -4.304237  2.088262   3.390843  0.969616  0.906775  0.828870
5139   4.371492 -0.923735  6.899556       3  -8.339390  1.879448   5.459721  1.145375  1.281362  1.199425
5140   7.276176 -0.067246  2.751538       3  -3.830931  1.490249   1.672144  0.710264  0.916839  0.637663
5141   6.398427 -0.985544  5.130999       3  -5.642305  4.447502   4.619694  1.208143  0.805407  1.076200
5142   2.902459 -0.959644  7.033945       3  -8.512980  5.118656   5.554911  1.316356  1.068284  1.266462
5143   3.798633  0.352321  6.685034       3  -7.354291 -0.801448   6.015778  0.998294  1.342002  1.207587
5144   6.394222  0.993569  4.979818       3  -6.466309  2.966020   3.493327  1.036381  0.845796  1.175072
5145   5.843444 -0.279189  2.973664       3  -2.348364 -0.522767   3.598965  0.755338  0.910908  0.702001
5146   1.319854 -0.964815  2.111710       3  -2.217863 -0.497598   2.005556  0.586712  0.704496  0.709797
5147   7.904540  0.326313  4.689538       3  -4.793660  0.743189   4.585416  1.068058  0.882209  1.032672
5148   3.176703 -0.977796  3.743374       3  -3.156159 -0.279523   4.330588  0.914668  0.938060  0.816413
5149   5.146544 -0.214827  4.637527       3  -2.835771 -1.160751   6.439283  1.172342  0.907819  0.868228
5150   7.953290  0.013251  7.498275       3  -5.605548 -4.167990   9.391003  1.236599  1.270777  1.276519
5151   7.462550  0.170749  5.294614       3  -3.919144 -2.651227   6.670084  1.107491  1.009246  1.060915
5152   4.590456 -0.663887  3.667318       3  -4.630665 -1.018890   2.703970  0.776026  0.713622  1.105990
5153   2.845348  0.379321  5.914231       3  -4.871053 -3.168588   6.957409  1.187532  0.969340  1.189649
5154   2.796867 -0.652200  2.489847       3  -2.511153  1.020478   2.468541  0.823151  0.609942  0.731764
5155   1.701757 -0.913525  7.003716       3  -8.491936  2.867479   5.515497  1.227947  1.144869  1.280674
5156   5.209197 -0.616014  7.495396       3  -6.371634 -2.871673   8.619157  1.113491  1.400610  1.253055
5157   3.724305 -0.223951  2.134376       3  -1.917460 -0.388436   2.351293  0.609058  0.766916  0.632197
5158   2.777066 -0.568805  2.577099       3  -1.799511 -1.637695   3.354687  0.841042  0.610052  0.749078
5159   3.411763 -0.987164  3.721962       3  -4.659579  0.876685   2.784345  0.820884  0.910462  0.930958
5160   4.814237 -0.531742  5.385679       3  -8.056832  1.675625   2.714526  0.864639  1.098848  1.213904
5161   7.326202  0.839981  6.240696       3  -3.097704 -2.829091   9.383688  1.344514  1.097787  0.979844
5162   5.031438  0.410441  4.867366       3  -4.512101 -2.550023   5.222632  1.105520  0.742544  1.151136
5163   5.031271 -0.077363  2.248458       3  -2.879581  0.873558   1.617335  0.632819  0.831498  0.582720
5164   2.805645 -0.478170  6.436266       3  -5.371181 -0.168761   7.501350  1.239306  1.195691  1.063907
5165   6.319798 -0.060991  4.040847       3  -3.772534 -0.164896   4.309160  0.996712  0.826550  0.946501
5166   5.828066  0.833441  5.232273       3  -3.761040 -2.734598   6.703506  1.169517  0.921592  1.055399
5167   4.308560 -0.908920  4.412067       3  -4.031420 -0.235768   4.792714  0.893984  1.129000  0.857299
5168   3.592431  0.857635  6.338386       3  -9.662810  1.283316   3.013962  0.859359  1.271963  1.295668
5169   1.944240  0.099257  4.487246       3  -4.536297 -1.267635   4.438196  0.996049  0.813363  1.096812
5170   6.717338 -0.195008  7.909470       3 -10.668454  1.952831   5.150486  1.154451  1.231758  1.478289
5171   3.395109  0.380261  6.334266       3  -7.808927 -3.856071   4.859604  0.931624  0.993407  1.475716
5172   3.652415 -0.316776  2.857990       3  -3.574078  1.023421   2.141902  0.782278  0.597381  0.922296
5173   1.622643 -0.486053  4.016705       3  -3.660836 -1.008856   4.372573  1.000984  0.762882  0.986486
5174   6.567233  0.538219  4.789293       3  -6.030489 -0.571397   3.548097  0.771996  1.113684  1.101221
5175   5.329639  0.957589  4.498561       3  -5.285224  2.319966   3.711897  1.031188  0.874027  1.018136
5176   4.004174  0.950826  7.862361       3  -7.475921 -1.345377   8.248800  1.182415  1.418439  1.263036
5177   4.820855  0.633558  3.460289       3  -3.591059 -2.161331   3.329519  0.644075  0.901626  0.987484
5178   2.112404 -0.478048  7.600592       3  -6.267067 -2.952838   8.934118  1.227789  1.307266  1.273687
5179   6.417788 -0.572402  6.346637       3  -4.663441 -1.973997   8.029832  1.224346  1.158061  1.095567
5180   4.023300 -0.334009  2.755317       3  -3.772606 -0.705478   1.738027  0.616543  0.624814  0.991752
5181   5.449029  0.713522  7.309449       3  -6.233890 -2.785696   8.385008  1.180557  1.291891  1.261207
5182   6.546026  0.627360  5.722483       3  -6.636982  0.895784   4.807984  1.100280  0.967262  1.223452
5183   4.597090  0.648617  5.583518       3  -5.901653  2.763099   5.265382  1.217719  0.928511  1.099821
